id,fname,lname,gender,age,nationality,airport_name,country_code,country_name,continent_code,continent_name,departure_date,airport_code,pilot_name,status,
hRfCGS,Gilberta,Daubney,Female,75,Indonesia,Santos Dumont Airport,BR,Brazil,SAM,South America,-2340753,SDU,Athene Renny,Cancelled,
tHJJfX,Betteann,Otter,Female,25,China,Casa De Campo International Airport,DO,Dominican Republic,NAM,North America,2/22/2022,LRM,Naoma Wasiela,Delayed,
NydS2E,Lazar,Ismirnioglou,Male,53,China,Ibadan Airport,NG,Nigeria,AF,Africa,-2349753,IBA,Julio Orable,Delayed,
OMGEQq,Dare,Drewe,Male,37,Indonesia,Gostomel Airport,UA,Ukraine,EU,Europe,1/23/2022,GML,Lizbeth Batalini,On Time,
LMNHtS,Janot,Covey,Female,33,Tunisia,Hesa Airport,IR,"Iran, Islamic Republic of",AS,Asia,01.01.7253,IFH,Tamiko Stannis,Delayed,
p49sTX,Joshuah,Barbrick,Male,61,Jordan,Bugulma Airport,RU,Russian Federation,EU,Europe,2/27/2022,UUA,Haleigh Heintsch,On Time,
zoqsyC,Trev,Cowlam,Male,61,Argentina,Bacolod-Silay Airport,PH,Philippines,AS,Asia,5/18/2022,BCD,Fidole Goodsell,Cancelled,
QnbiLW,Milly,Alliban,Female,7,Brazil,Igiugig Airport,US,United States,NAM,North America,7/26/2022,IGG,Caren Oggers,On Time,
vc5QPw,Spence,Pimme,Male,14,Sweden,Delaware County Johnson Field,US,United States,NAM,North America,-2285854,MIE,Barbara Kippie,Cancelled,
BK9yLt,Nancie,McLese,Female,1,Bulgaria,Kampot Airport,KH,Cambodia,AS,Asia,5/18/2022,KMT,Scott Pitbladdo,On Time,
0CXjIn,Rickert,Aked,Male,17,Portugal,Dong Hoi Airport,VN,Viet Nam,AS,Asia,-2185454,VDH,Jorrie Shama,Cancelled,
JD0WRh,Laney,Dakers,Female,6,China,Alldays Airport,ZA,South Africa,AF,Africa,-2234054,ADY,Karlik Whooley,Delayed,
cmzuE0,Nolana,Leatham,Female,39,Czech Republic,Vestmannaeyjar Airport,IS,Iceland,EU,Europe,-2215854,VEY,Cristin Robertz,On Time,
M7ZlTN,Lynelle,Paul,Female,72,Ivory Coast,Torokina Airport,PG,Papua New Guinea,OC,Oceania,7/31/2022,TOK,Emmy Dearden,Cancelled,
T2AckR,Hayyim,Behnecken,Male,62,China,Donetsk International Airport,UA,Ukraine,EU,Europe,5/24/2022,DOK,Stefanie Doy,On Time,
oT4jaj,Carlina,Sisneros,Female,14,Philippines,Co Ong Airport,VN,Viet Nam,AS,Asia,-2249354,VCS,Nicolle Durman,Cancelled,
oufDy7,Berty,Skirven,Male,20,Russia,Doha International Airport,QA,Qatar,AS,Asia,8/13/2022,DIA,Jo Calloway,Delayed,
cA0Srv,Ray,Paddell,Male,12,China,Paramillo Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,1/19/2022,SCI,Dexter Yelden,Cancelled,
NniKpe,Isidor,McParland,Male,45,South Africa,Bowman Field,US,United States,NAM,North America,8/27/2022,LOU,Buddie Brecknall,Delayed,
reISDK,Mervin,Mayzes,Male,88,Indonesia,Sevilla Airport,ES,Spain,EU,Europe,8/31/2022,SVQ,Sharline Klassmann,On Time,
AdlXfO,Ruby,Fibbitts,Male,43,Portugal,Rehoboth Airport,US,United States,NAM,North America,22.02.7266,REH,Daphene McCory,On Time,
QjjyjQ,Conant,Morsley,Male,5,Ukraine,El Calafate Airport,AR,Argentina,SAM,South America,-2444253,FTE,Crawford Handasyde,Delayed,
SHG0tP,Orsola,Cunniff,Female,53,Vietnam,Strother Field,US,United States,NAM,North America,20.04.7259,WLD,Malia Ainger,On Time,
sVqQeL,Larina,Yallowley,Female,47,Germany,Pongtiku Airport,ID,Indonesia,AS,Asia,-2130654,TTR,Maurise Dowman,Delayed,
MArugM,Brnaba,Falconer,Male,52,Nigeria,Volgodonsk Airport,RU,Russian Federation,EU,Europe,3/15/2022,VLK,Vinny Titcom,Delayed,
fyOe8Z,Paolina,Tollfree,Female,6,Indonesia,Nizhny Novgorod Strigino International Airport,RU,Russian Federation,EU,Europe,06.11.7259,GOJ,Leshia Roon,Delayed,
byjZCD,Mair,Noweak,Female,47,Portugal,El Arrayán Airport,HN,Honduras,NAM,North America,8/27/2022,OAN,Darius Crews,On Time,
DA7Hol,Maxine,Cromack,Female,78,Democratic Republic of the Congo,Blaise Diagne International Airport,SN,Senegal,AF,Africa,1/23/2022,DSS,Magdalen Kellen,Cancelled,
0ARtFR,Ermin,Cripin,Male,84,China,Hamilton Field,US,United States,NAM,North America,-2310154,SRF,Gabriel Axtonne,Delayed,
JO5ylB,Vinnie,Smallpeace,Female,34,Thailand,Esfahan Shahid Beheshti International Airport,IR,"Iran, Islamic Republic of",AS,Asia,1/26/2022,IFN,Samuele Hauck,On Time,
g8nTpD,Suzanna,Butterfill,Female,18,China,Bay City Municipal Airport,US,United States,NAM,North America,1/19/2022,BBC,Priscilla Halcro,Delayed,
AQlgGL,Gwenore,Basilotta,Female,77,China,Ayapel Airport,CO,Colombia,SAM,South America,-2295054,AYA,Muire Baskeyfied,Delayed,
s7RNL5,Shani,Hagley,Female,53,Guinea,Halifax / Stanfield International Airport,CA,Canada,NAM,North America,-2206654,YHZ,Roslyn Shatliff,Delayed,
9DbhYJ,Orella,Hasling,Female,41,Indonesia,Buochs Airport,CH,Switzerland,EU,Europe,-2465453,BXO,Kenton Marrion,Delayed,
IOKp9j,Renata,Emmott,Female,38,China,Songwe Airport,TZ,"Tanzania, United Republic of",AF,Africa,-2203654,MBI,Kris Barge,On Time,
1j8Tvw,Say,Roskrug,Male,72,Brazil,Kahramanmaraş Airport,TR,Turkey,AS,Asia,6/16/2022,KCM,Kellina Rooson,Delayed,
mC0zQg,Kitty,Dudgeon,Female,52,Serbia,Bathurst Airport,AU,Australia,OC,Oceania,-2337653,BHS,Othelia Thresher,Cancelled,
MXi3I3,Francesca,Bulter,Female,9,Sweden,Atlas Brasil Cantanhede Airport,BR,Brazil,SAM,South America,28.12.7249,BVB,Hugh Gildersleaves,On Time,
dBl0ze,Marylin,Jeays,Female,3,Russia,Van Ferit Melen Airport,TR,Turkey,AS,Asia,11.06.7249,VAN,Jeanne Boc,Delayed,
Bai55g,Shela,O'Shavlan,Female,66,Nigeria,Duqm International Airport,OM,Oman,AS,Asia,6/20/2022,DQM,Melissa Rentilll,Cancelled,
kHEGxT,Parke,Hardesty,Male,67,Indonesia,Kautokeino Air Base,NO,Norway,EU,Europe,4/14/2022,QKX,Giorgi Hebblewhite,On Time,
6X6nf7,Sammy,Latour,Male,54,Argentina,Kristianstad Airport,SE,Sweden,EU,Europe,8/20/2022,KID,Jamie Keerl,Delayed,
pSRkj3,Netta,McGillivrie,Female,23,Albania,Pemba Airport,TZ,"Tanzania, United Republic of",AF,Africa,8/30/2022,PMA,Nerissa De Fraine,Delayed,
CsGjdf,Phillipe,Fulford,Male,61,Russia,Kasompe Airport,ZM,Zambia,AF,Africa,23.01.7268,CGJ,Guinevere Puttnam,Cancelled,
R95pHl,Obed,Derbyshire,Male,81,China,Geneva Cointrin International Airport,CH,Switzerland,EU,Europe,9/29/2022,GVA,Fern Beardon,Delayed,
8Nb3Xq,Lorrie,Wisson,Male,78,China,Merritt Island Airport,US,United States,NAM,North America,7/13/2022,COI,Any Harsum,Cancelled,
0nQYoo,Inger,Suett,Male,18,Poland,Bemichi Airport,GY,Guyana,SAM,South America,-2091054,BCG,Stanton Bail,On Time,
VPJRGu,Abelard,Furney,Male,82,Guatemala,Geilenkirchen Air Base,DE,Germany,EU,Europe,-2118554,GKE,Wandie Penn,On Time,
bPWRG6,Tallou,Lyburn,Female,89,Argentina,La Grande-4 Airport,CA,Canada,NAM,North America,8/24/2022,YAH,Allistir Brockley,Delayed,
XOgsw1,Lanie,Caulton,Male,63,China,San Andros Airport,BS,Bahamas,NAM,North America,1/29/2022,SAQ,Greggory Wrintmore,Delayed,
iukLSf,Laureen,Tombleson,Female,50,Poland,New Orleans NAS JRB/Alvin Callender Field,US,United States,NAM,North America,14.02.7260,NBG,Batsheva Richarz,Delayed,
nVyAKg,Nathaniel,Cabotto,Male,62,France,Trunojoyo Airport,ID,Indonesia,AS,Asia,9/29/2022,SUP,Janetta Bullivent,On Time,
xI7Afd,Pail,Dmitrienko,Male,89,Philippines,Copenhagen Kastrup Airport,DK,Denmark,EU,Europe,9/18/2022,CPH,Poppy Hallut,Cancelled,
3d7Dlq,Bryana,Sylvester,Female,78,Sweden,Kipnuk Airport,US,United States,NAM,North America,8/19/2022,KPN,Cesar Kienlein,On Time,
61L6dw,Elvina,McLafferty,Female,51,Sweden,Toamasina Airport,MG,Madagascar,AF,Africa,-2428953,TMM,Barrie Giacopetti,On Time,
RXWjll,Kenton,Parfitt,Male,78,Netherlands,Jilin Airport,CN,China,AS,Asia,2/19/2022,JIL,Carline Knowlys,Delayed,
zGmUgz,Hirsch,Allred,Male,6,Indonesia,Naha Airport,JP,Japan,AS,Asia,1/25/2022,OKA,Dotty Dunstall,Delayed,
XEf6Nv,Edan,Embleton,Male,72,Brazil,Coyoles Airport,HN,Honduras,NAM,North America,-2197454,CYL,Winston Magnus,Delayed,
1Yz9z8,Basilius,Artinstall,Male,38,Czech Republic,Currillo Airport,CO,Colombia,SAM,South America,-2130654,CUI,Camala Hacquard,Cancelled,
9poGR6,Alonso,Scole,Male,34,Italy,Araçatuba Airport,BR,Brazil,SAM,South America,-2361953,ARU,Burnaby Dufour,Cancelled,
SJLk8R,Berton,Borborough,Male,21,Brazil,Grant County Airport,US,United States,NAM,North America,01.11.7256,PGC,Clarinda Fairpool,Cancelled,
Eyrf2X,Taber,Kittiman,Male,36,Indonesia,Jammu Airport,IN,India,AS,Asia,20.03.7261,IXJ,Ema Yardy,Cancelled,
evLpJI,Jasmina,Birdwhistell,Female,14,Ethiopia,Atsugi Naval Air Facility,JP,Japan,AS,Asia,-2480753,NJA,Calvin Bolduc,On Time,
EaPPqu,Liam,O'Quin,Male,2,China,Charata Airport,AR,Argentina,SAM,South America,-2075854,CNT,Daven Vuittet,Delayed,
oXjXoR,Wolfie,Hand,Male,56,China,Mt. Fuji Shizuoka Airport,JP,Japan,AS,Asia,-2215854,FSZ,Karlyn Bee,On Time,
UYg7hJ,Simonne,Doward,Female,31,Philippines,Sengapi Airstrip,PG,Papua New Guinea,OC,Oceania,-2413853,SGK,Rubi Feldmann,Cancelled,
jR9ST3,Florance,Wilkerson,Female,37,Tanzania,Josefa Camejo International Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,06.12.7257,LSP,Mitchell Whapple,Delayed,
8SUMVW,Davie,Morris,Male,37,Poland,Kenema Airport,SL,Sierra Leone,AF,Africa,-2331553,KEN,Jehu Sapey,Delayed,
NLCUNj,Quincey,Brennen,Male,50,Brazil,Middlemount Airport,AU,Australia,OC,Oceania,-2465453,MMM,Adelaide Iannini,Cancelled,
RNkmky,Kath,Tomashov,Female,25,Indonesia,Sanandaj Airport,IR,"Iran, Islamic Republic of",AS,Asia,8/15/2022,SDG,Nikolaos Bareham,Delayed,
RwH6hG,Homere,Vanshin,Male,85,China,Slave Lake Airport,CA,Canada,NAM,North America,3/29/2022,YZH,Miquela Darragh,On Time,
d7rFVn,Tome,Davitti,Male,34,Portugal,Annobón Airport,GQ,Equatorial Guinea,AF,Africa,06.12.7257,NBN,Catlin D'Aubney,On Time,
dWABJM,Cristie,Searchfield,Female,26,Libya,Pedro Bay Airport,US,United States,NAM,North America,-2240254,PDB,Fawnia Jados,Delayed,
H3orTu,Obidiah,Heis,Male,6,Indonesia,Manga Airport,PG,Papua New Guinea,OC,Oceania,7/14/2022,MGP,Devin Perchard,Cancelled,
Np4VA2,Norton,Agass,Male,56,Cyprus,Leonora Airport,AU,Australia,OC,Oceania,-2212754,LNO,Sergent Syson,Delayed,
SXpqv8,Demott,Carding,Male,37,Sweden,Guanambi Airport,BR,Brazil,SAM,South America,7/27/2022,GNM,Lawry Shapcote,Cancelled,
6fkXEL,Hyacinth,Gailor,Female,27,China,Hyder Seaplane Base,US,United States,NAM,North America,-2240254,WHD,Georges Wreak,Cancelled,
KWbhTy,Dorie,Harsent,Female,90,Bulgaria,Fincha Airport,ET,Ethiopia,AF,Africa,20.08.7251,FNH,Kahlil Wayt,On Time,
v0gMk8,Ford,Findlow,Male,52,Ukraine,Morafenobe Airport,MG,Madagascar,AF,Africa,07.05.7248,TVA,Barnard Toman,Cancelled,
RZ9Laf,Lilas,Plumbley,Female,1,Tunisia,Drake Bay Airport,CR,Costa Rica,NAM,North America,23.01.7268,DRK,Humphrey Czajkowska,Delayed,
32YRe9,Dalia,Park,Female,13,South Africa,Quetta International Airport,PK,Pakistan,AS,Asia,-2462353,UET,Carma Dobbs,Cancelled,
3QLySl,Ursulina,Pegram,Female,76,Indonesia,Auburn Municipal Airport,US,United States,NAM,North America,5/30/2022,AUN,Jenilee Nurcombe,On Time,
HlZ8Xm,Sunshine,Taylo,Female,68,Russia,Lackland Air Force Base,US,United States,NAM,North America,-2416653,SKF,Aurilia Turfitt,Delayed,
Uk3toB,Ardine,Squire,Female,38,South Africa,Comandante Ariston Pessoa Airport,BR,Brazil,SAM,South America,6/25/2022,JJD,Rockie Neaves,Delayed,
Z7TPMn,Orville,Botton,Male,25,China,Elliot Lake Municipal Airport,CA,Canada,NAM,North America,-2425853,YEL,Wilmar Munt,Cancelled,
GB62Vt,Ursula,Richfield,Female,28,Nigeria,Brigadier D.H.E. Ruiz Airport,AR,Argentina,SAM,South America,-2340753,CSZ,Averill Matveiko,On Time,
3xOHIJ,Westbrooke,Sarll,Male,41,China,Bellingham International Airport,US,United States,NAM,North America,-2465453,BLI,Alvie Bolens,Cancelled,
eRpa8l,Deonne,Petrushanko,Female,46,Philippines,Brewster Field,US,United States,NAM,North America,5/24/2022,HDE,Nevins Ianson,Cancelled,
sYsx4b,Selby,Cardenas,Male,15,Kenya,Jinchuan Airport,CN,China,AS,Asia,2/13/2022,JIC,Selene Walcot,Cancelled,
QbAMf1,Amitie,Burgot,Female,14,China,Olive Branch Airport,US,United States,NAM,North America,-2194654,OLV,Yurik Putterill,Delayed,
SRcM4R,Kelly,Behninck,Female,43,Japan,Jizan Regional Airport,SA,Saudi Arabia,AS,Asia,5/15/2022,GIZ,Reube Dowglass,Delayed,
Tc21nf,Doug,Annott,Male,71,Greece,Redstone Army Air Field,US,United States,NAM,North America,9/25/2022,HUA,Richy McClaurie,On Time,
ypInQ4,Jacqueline,Bruinsma,Female,90,Russia,Gisborne Airport,NZ,New Zealand,OC,Oceania,-2188554,GIS,Birch Crickmore,Cancelled,
Tp1iTR,Deb,Gaish,Female,25,Czech Republic,Mabaruma Airport,GY,Guyana,SAM,South America,8/24/2022,USI,Isacco Lutsch,Delayed,
Aqgkxv,Gene,Cunnington,Female,28,Indonesia,Point Hope Airport,US,United States,NAM,North America,-2258554,PHO,Jessey Tweedle,Delayed,
6jCpKU,Verna,Tunnow,Female,80,Cuba,Sugar Land Regional Airport,US,United States,NAM,North America,-2142854,SGR,Nichols Seabridge,Delayed,
Z47Ycu,Vale,Marty,Male,7,Colombia,Robert Gabriel Mugabe International Airport,ZW,Zimbabwe,AF,Africa,11.06.7249,HRE,Padraig Renouf,On Time,
wumsDg,Tabbitha,McKimmie,Female,64,Japan,Maya-Maya Airport,CG,Congo,AF,Africa,-2069754,BZV,Bogart Kilgrove,Cancelled,
mu7WSp,Fielding,Nugent,Male,26,France,Van Nuys Airport,US,United States,NAM,North America,1/16/2022,VNY,Lexis Wittrington,On Time,
dIAnmz,Fabe,Dri,Male,12,Russia,Rincon De Los Sauces Airport,AR,Argentina,SAM,South America,7/13/2022,RDS,Grete Hugin,Delayed,
s3P0hw,Drusi,Lumber,Female,45,Ukraine,Puas Airport,PG,Papua New Guinea,OC,Oceania,8/22/2022,PUA,Dory Felder,Cancelled,
YAKX6X,Sella,Lauthian,Female,46,China,Guarani International Airport,PY,Paraguay,SAM,South America,8/18/2022,AGT,Belicia Perkis,Cancelled,
XzyD2v,Garrett,Brumfitt,Male,7,Russia,Borgarfjörður eystri Airport,IS,Iceland,EU,Europe,-2106354,BGJ,Archibold Heale,Cancelled,
DuolCU,Rockie,Schowenburg,Male,32,Philippines,Trent Lott International Airport,US,United States,NAM,North America,-2261654,PGL,Baxy Hatherleigh,Cancelled,
NR1ego,Nessy,Leitch,Female,45,Portugal,Melbourne Essendon Airport,AU,Australia,OC,Oceania,20.03.7261,MEB,Tamara Crick,Cancelled,
TnIL6o,Deni,Warnes,Female,77,Thailand,Jessore Airport,BD,Bangladesh,AS,Asia,7/22/2022,JSR,Alexis Van Son,Delayed,
fEJZbs,Bradford,Josland,Male,40,Indonesia,Moshi Airport,TZ,"Tanzania, United Republic of",AF,Africa,-2480753,QSI,Dane Kernock,On Time,
gaWEir,Lolita,Wittering,Female,88,Philippines,Koolburra Airport,AU,Australia,OC,Oceania,-2194654,KKP,Gregoire Mc Comb,On Time,
FTswK2,Averyl,Inglis,Female,66,China,Copenhagen Kastrup Airport,DK,Denmark,EU,Europe,5/30/2022,CPH,Philbert Lukasik,Delayed,
auXaes,Jaime,Ilson,Male,55,United States,Salt Lake City International Airport,US,United States,NAM,North America,2/24/2022,SLC,Fields Focke,Cancelled,
tQvTrz,Ephrem,Ashelford,Male,16,China,Alpena County Regional Airport,US,United States,NAM,North America,5/29/2022,APN,Donnie Grishmanov,Cancelled,
o9TK2H,Jourdain,Firmager,Male,10,Tunisia,Mount Pleasant Airport,FK,Falkland Islands (Malvinas),SAM,South America,-2328553,MPN,Leonerd Jonathon,Delayed,
UXfnCY,Kari,Laughnan,Female,21,Colombia,Royan-Médis Airport,FR,France,EU,Europe,1/13/2022,RYN,Jacquelynn Melbourne,Delayed,
ilk9Lv,Neall,Peirson,Male,58,Brazil,Momote Airport,PG,Papua New Guinea,OC,Oceania,6/28/2022,MAS,Aila Prise,Delayed,
CsCbx2,Vania,Battista,Female,74,Indonesia,Downsview Airport,CA,Canada,NAM,North America,5/17/2022,YZD,Karrah Martyntsev,Delayed,
mt2LAJ,Betteanne,Hookes,Female,1,Poland,Bahía de los Ángeles Airport,MX,Mexico,NAM,North America,7/17/2022,BHL,Humfrey Collaton,Delayed,
jVmNpP,Leland,Milbourn,Male,71,Armenia,Hyvinkää Airfield,FI,Finland,EU,Europe,-2337653,HYV,Cully Scholz,Cancelled,
d9OLW3,Tabby,Bottby,Female,57,France,Rouen Airport,FR,France,EU,Europe,7/23/2022,URO,Ryann Skechley,Cancelled,
QtWfTH,Siward,Lubbock,Male,51,Guatemala,Châlons-Vatry Airport,FR,France,EU,Europe,1/31/2022,XCR,Sheridan Dinnage,Delayed,
MM264F,Basile,Bouldon,Male,54,Indonesia,Marion Municipal Airport,US,United States,NAM,North America,23.09.7252,MZZ,Cameron Shower,Cancelled,
uRWe8I,Ike,Bris,Male,1,Albania,Presidente Juscelino Kubistschek International Airport,BR,Brazil,SAM,South America,3/26/2022,BSB,Care Allsop,On Time,
4SnSfB,Helli,Kupec,Female,44,China,Foumban Nkounja Airport,CM,Cameroon,AF,Africa,01.09.7260,FOM,Leonora Gavozzi,Delayed,
TYp4t4,Blair,Hardison,Male,3,Slovenia,Northwest Florida Beaches International Airport,US,United States,NAM,North America,-2200554,ECP,Kermy Battrum,Delayed,
8AWgsb,Giffie,Durrad,Male,19,China,Vermilion Airport,CA,Canada,NAM,North America,-2094154,YVG,Winonah Malkin,On Time,
TkuJp2,Henka,Nary,Female,50,Brazil,Rendani Airport,ID,Indonesia,AS,Asia,5/29/2022,MKW,Gale Warland,Cancelled,
ElWb94,Leda,Edgerley,Female,29,Colombia,RAF Linton-On-Ouse,GB,United Kingdom,EU,Europe,24.07.7256,HRT,Dulcine Walbridge,Cancelled,
8yWRo0,Dorian,Marusik,Male,37,Indonesia,Weerawila Airport,LK,Sri Lanka,AS,Asia,-2419753,WRZ,Noel Parkeson,Cancelled,
OsIcHO,Gery,Harteley,Male,27,Indonesia,Fujairah International Airport,AE,United Arab Emirates,AS,Asia,-2334653,FJR,Aubrette Cahill,Cancelled,
O9CsWC,Helsa,Pepye,Female,33,Belarus,Duncan Airport,CA,Canada,NAM,North America,01.01.7253,DUQ,Farrah McGooch,On Time,
AA51qo,Kile,Caudray,Male,82,Brazil,Canandaigua Airport,US,United States,NAM,North America,5/20/2022,IUA,Marion Sheeran,Cancelled,
VB2lVQ,Genny,Sange,Female,49,South Africa,Fort Yukon Airport,US,United States,NAM,North America,3/30/2022,FYU,Shayna Jobbins,On Time,
GmBhEF,Huntington,Bottomley,Male,69,Portugal,Collinsville Airport,AU,Australia,OC,Oceania,-2136754,KCE,Loella Cordeau,On Time,
xSffb6,Delbert,Gibling,Male,24,Mexico,Chernihiv Shestovitsa Airport,UA,Ukraine,EU,Europe,-2416653,CEJ,Flin Borland,Delayed,
Hm9W0Z,Aloysius,Whife,Male,19,Mongolia,Nunukan Airport,ID,Indonesia,AS,Asia,-2261654,NNX,Carly Tailby,Delayed,
eRBjFM,Kile,O'Cullen,Male,90,France,Middle Caicos Airport,TC,Turks and Caicos Islands,NAM,North America,-2066654,MDS,Justin Sprionghall,Delayed,
0SzCxm,Lonee,Frankton,Female,54,France,Oodnadatta Airport,AU,Australia,OC,Oceania,2/26/2022,ODD,Constantin Chastey,Delayed,
1NZs5z,Esteban,Phelp,Male,88,China,Isisford Airport,AU,Australia,OC,Oceania,-2158154,ISI,Cecilius Yansons,Delayed,
sbv1cZ,Sean,Daughton,Male,84,Ukraine,"Moss Airport, Rygge",NO,Norway,EU,Europe,-2304254,RYG,Randi Olin,On Time,
mw2ePw,Pavia,Bullin,Female,21,Albania,Fernando de Noronha Airport,BR,Brazil,SAM,South America,8/18/2022,FEN,Shannon Baskerfield,On Time,
roWcAq,Sylas,Larkworthy,Male,65,Serbia,Katiola Airport,CI,Côte d'Ivoire,AF,Africa,28.04.7265,KTC,Lorne Wittering,Cancelled,
D20fTA,Ramsey,Burhill,Male,79,China,Mid-Carolina Regional Airport,US,United States,NAM,North America,-2438153,SRW,Vonni McCobb,On Time,
zSQPBX,Sam,Bibby,Male,33,Indonesia,Lancang Jingmai Airport,CN,China,AS,Asia,3/19/2022,JMJ,Conni Jeakins,Cancelled,
5uiQbv,Lazar,Garham,Male,30,Syria,Jieyang Chaoshan International Airport,CN,China,AS,Asia,-2252454,SWA,Davidde Carrabott,Delayed,
NnYPg5,Otes,Cloonan,Male,86,Finland,Bacacheri Airport,BR,Brazil,SAM,South America,2/17/2022,BFH,Maurits Chaulk,Delayed,
HviJgq,Vachel,Tieraney,Male,22,Chile,Jomo Kenyatta International Airport,KE,Kenya,AF,Africa,9/13/2022,NBO,Kelbee Stanlick,Cancelled,
eVk0mq,Elbertine,Sammon,Female,67,United States,Pirapora Airport,BR,Brazil,SAM,South America,6/16/2022,PIV,Hillary Edscer,Delayed,
f3Jy8w,Evered,Cattrell,Male,50,Finland,Hermanos Ameijeiras Airport,CU,Cuba,NAM,North America,-2063654,VTU,Merola Bemlott,Delayed,
F0KkAT,Maureen,Farny,Female,59,China,Ronneby Airport,SE,Sweden,EU,Europe,7/19/2022,RNB,Sylas Levecque,On Time,
JpJOPX,Adeline,Huntly,Female,89,North Korea,Hola Airport,KE,Kenya,AF,Africa,1/28/2022,HOA,Moore Zmitruk,Delayed,
taOYX1,Tamera,Rowledge,Female,23,Comoros,Yeerqiang Airport,CN,China,AS,Asia,5/27/2022,QSZ,Harrison Sjostrom,Delayed,
I0lMS1,Christi,Stud,Female,79,Peru,Rumbek Airport,SS,South Sudan,AF,Africa,8/14/2022,RBX,Gabrila Nurden,Delayed,
6MUEco,Ced,Feasley,Male,80,Argentina,Bourke Airport,AU,Australia,OC,Oceania,-2450353,BRK,Arabelle Scriver,On Time,
Z0p8rZ,Thibaut,Bransdon,Male,74,France,Kasaba Bay Airport,ZM,Zambia,AF,Africa,-2246354,ZKB,Glenden Avann,Delayed,
6Hcg8w,Tiffani,King,Female,6,Philippines,Amahai Airport,ID,Indonesia,AS,Asia,-2410753,AHI,Emmerich Forster,On Time,
ExMfIz,Maureene,Agg,Female,43,Russia,Offutt Air Force Base,US,United States,NAM,North America,-2063654,OFF,Jere Pattini,On Time,
a7gJ5g,Nowell,Else,Male,48,Russia,Echuca Airport,AU,Australia,OC,Oceania,4/13/2022,ECH,Kristen Capel,Delayed,
yhPeuC,Morly,Blakeley,Male,90,Dominican Republic,Houlton International Airport,US,United States,NAM,North America,-2106354,HUL,Devonna Cressingham,On Time,
EHuVrL,Bat,Hazley,Male,39,Indonesia,Diamantina Airport,BR,Brazil,SAM,South America,01.09.7260,DTI,Vonny Proudley,Delayed,
GPAAAO,Dru,Nottingham,Male,59,Bosnia and Herzegovina,Şırnak Şerafettin Elçi Airport,TR,Turkey,AS,Asia,-2282854,NKT,Rochella Dacombe,Delayed,
kr0WgE,Blair,Monget,Male,45,Colombia,Norfolk Island International Airport,NF,Norfolk Island,OC,Oceania,7/23/2022,NLK,Arlette Figure,Delayed,
b8lIo1,Tadeas,Casaroli,Male,16,France,Boire Field,US,United States,NAM,North America,7/20/2022,ASH,Lana Deely,Cancelled,
wO8gGq,Godfry,St Ledger,Male,44,Indonesia,Rarotonga International Airport,CK,Cook Islands,OC,Oceania,-2237154,RAR,Cherye Linguard,Delayed,
IfWcHw,Brittan,Roeby,Female,10,South Africa,Naha Airport,ID,Indonesia,AS,Asia,5/18/2022,NAH,Clair Coltart,Cancelled,
Hm3902,Milena,Roderighi,Female,32,Indonesia,Rawalakot Airport,PK,Pakistan,AS,Asia,-2258554,RAZ,Felisha Covelle,On Time,
slaM1Y,Laverne,Skill,Female,83,Poland,Felts Field,US,United States,NAM,North America,2/20/2022,SFF,Bordy Coton,Cancelled,
uC0qCE,Kelvin,Toffts,Male,24,Indonesia,Chifeng Airport,CN,China,AS,Asia,7/24/2022,CIF,Em De Mattia,Delayed,
nMWseH,Melodee,Humburton,Female,33,Malaysia,Minneapolis-St Paul International/Wold-Chamberlain Airport,US,United States,NAM,North America,01.02.7251,MSP,Beniamino Brunesco,Cancelled,
dhosup,Rodrigo,Jerdan,Male,74,United States,Croydon Airport,AU,Australia,OC,Oceania,7/18/2022,CDQ,Maitilde Mansel,Cancelled,
J8dLAN,Dolorita,MacDonell,Female,80,Argentina,Phoenix Deer Valley Airport,US,United States,NAM,North America,-2410753,DVT,Inna Wilderspoon,Cancelled,
jrZskZ,Carine,Chugg,Female,16,Indonesia,Searle Field,US,United States,NAM,North America,3/19/2022,OGA,Igor Childes,On Time,
mkWyJW,Damien,Scarbarrow,Male,5,Portugal,Palo Alto Airport of Santa Clara County,US,United States,NAM,North America,-2462353,PAO,Hill Goering,On Time,
KgcmUL,Ricard,Sein,Male,16,Lithuania,Avignon-Caumont Airport,FR,France,EU,Europe,28.12.7249,AVN,Clarinda Chillcot,Cancelled,
ge5jKY,Nata,Patullo,Female,25,Indonesia,Helena Regional Airport,US,United States,NAM,North America,2/13/2022,HLN,Bartram Cleef,Cancelled,
4Hcf3G,Burke,Sessions,Male,13,Estonia,W K Kellogg Airport,US,United States,NAM,North America,1/26/2022,BTL,Maudie Huckerby,On Time,
GPeMD6,Esteban,Jansie,Male,81,Colombia,Jiansanjiang Airport,CN,China,AS,Asia,6/29/2022,JSJ,Giacopo Roden,Delayed,
